"","BW_ID","BUFF","Bio","Con","Bio_pct","Con_pct"
"206","BW_04625",1000,0,47.7389949619634,0,100
"207","BW_04636",500,0,28.0745231921402,0,100
"208","BW_04636",1000,0,79.0800422634975,0,100
"209","BW_04652",500,0,37.7950500404144,0,100
"210","BW_04652",1000,0,108.98159607683,0,100
"211","BW_04675",500,0,53.1528933489021,0,100
"212","BW_04675",1000,0,193.560404295839,0,100
"213","BW_04691",500,0,25.9949518789496,0,100
"214","BW_04691",1000,2.28376480321424,95.178501804591,2.34322972643788,97.6567702735621
"215","BW_04699",500,0,41.4058734324201,0,100
"216","BW_04699",1000,0,151.588761710555,0,100
"217","BW_04705",500,0,23.2098348829674,0,100
"218","BW_04705",1000,0,100.516305742171,0,100
"219","BW_04735",500,0,12.5223607943984,0,100
"220","BW_04735",1000,0,50.12339661327,0,100
"221","BW_04736",500,0,29.1542987502715,0,100
"222","BW_04736",1000,0,78.6030041359748,0,100
"223","BW_04745",500,0,36.3083208696907,0,100
"224","BW_04745",1000,0,82.6896652202458,0,100
"225","BW_04754",500,0,66.2730278121584,0,100
"226","BW_04754",1000,0,190.892735683114,0,100
"227","BW_04761",500,0.722641890148854,26.5365269286986,2.65100485987382,97.3489951401262
"228","BW_04761",1000,8.33164113467645,113.169668702489,6.85724388143831,93.1427561185617
"229","BW_06281",500,0,22.1561250023215,0,100
"230","BW_06281",1000,1.03512864846602,80.1178700618235,1.27552729402072,98.7244727059793
"231","BW_06316",500,0,27.301341930136,0,100
"232","BW_06316",1000,13.1348160393726,96.4640020803075,11.9844504390819,88.0155495609181
"233","BW_06319",500,7.07300720402568,48.3618183694671,12.7591403614117,87.2408596385883
"234","BW_06319",1000,43.8932838579356,167.120887156168,20.8011071706657,79.1988928293343
"235","BW_06347",500,4.09759720359029,34.004889198004,10.7541464890303,89.2458535109697
"236","BW_06347",1000,18.8046103853332,108.436411917739,14.7787325541468,85.2212674458532
"237","BW_06354",500,0,59.7877767134625,0,100
"238","BW_06354",1000,0,174.734300834878,0,100
"239","BW_06385",500,31.7116623351386,43.1303233973464,42.3714871068342,57.6285128931658
"240","BW_06385",1000,67.3338957559451,138.382839787675,32.7313650870509,67.2686349129491
"241","BW_06427",500,0,16.9000268630254,0,100
"242","BW_06427",1000,0,90.4313850955715,0,100
"243","BW_06461",500,0,22.6277528185437,0,100
"244","BW_06461",1000,0,55.3258372992402,0,100
"245","BW_06573",500,0,15.0735772564057,0,100
"246","BW_06573",1000,0,45.0659852633958,0,100
"247","BW_06579",500,0,29.9607929961888,0,100
"248","BW_06579",1000,0,119.50495893267,0,100
"249","BW_06662",500,0,15.6696290834435,0,100
"250","BW_06662",1000,0,52.4898107988591,0,100
"251","BW_06774",500,45.4833275440083,55.3105700024146,45.1250806360176,54.8749193639824
"252","BW_06774",1000,75.6250068429121,121.172658253145,38.4277967962675,61.5722032037325
"253","BW_06856",500,4.52116075420556,22.7877998833373,16.555594386079,83.444405613921
"254","BW_06856",1000,13.3422339022147,161.065211479073,7.65003688520637,92.3499631147936
"255","BW_06866",500,0.686330037659824,36.9091709861281,1.82556428021949,98.1744357197805
"256","BW_06866",1000,14.9005353996062,158.998498321497,8.56849809959462,91.4315019004054
"257","BW_06890",500,3.8809577347013,68.4235405433072,5.36751907160622,94.6324809283938
"258","BW_06890",1000,12.0106878454211,215.988832444287,5.26785662976822,94.7321433702318
"259","BW_06974",500,2.59821573946244,33.5276193857305,7.19212643931525,92.8078735606847
"260","BW_06974",1000,15.3972147324879,73.0363367872442,17.4110554963433,82.5889445036567
"261","BW_07408",500,0,80.2833036234721,0,100
"262","BW_07408",1000,4.82872730075111,245.543528550366,1.92861916123106,98.0713808387689
